artist,artistLabel,nationalityLabel,citizenshipLabel,genderLabel,birthDate,deathDate,birthPlaceLabel,deathPlaceLabel,movementLabel,occupationLabel,paintingSchoolLabel,influencedByLabel,influencedOnLabel,pupilsLabel,teachersLabel,friendsLabel
http://www.wikidata.org/entity/Q3182289,John Pettie,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1839-03-17T00:00:00Z,1893-02-21T00:00:00Z,Edinburgh,Hastings,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3182324,John Quidor,United States,United States,male,1801-01-26T00:00:00Z,1881-12-14T00:00:00Z,Tappan,Jersey City,nan,"['artist', 'painter', 'history painter', 'illustrator']",nan,William Hogarth,William Hogarth,Charles Loring Elliott,nan,nan
http://www.wikidata.org/entity/Q3182713,John Wesley Jarvis,United States,United States,male,1780-01-01T00:00:00Z,"['1839-01-14T00:00:00Z', '1840-01-12T00:00:00Z']",South Shields,New York City,nan,"['graphic artist', 'engraver', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3182736,John White,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1540-01-01T00:00:00Z,1593-01-01T00:00:00Z,London,County Cork,nan,"['artist', 'world traveler', 'scientific illustrator', 'painter', 'cartographer']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q318393,Vasily Polenov,"['Soviet Union', 'Russian Empire', 'Russian Socialist Federative Soviet Republic', 'Russian Republic']","['Soviet Union', 'Russian Empire', 'Russian Socialist Federative Soviet Republic', 'Russian Republic']",male,1844-06-01T00:00:00Z,1927-07-18T00:00:00Z,Saint Petersburg,Polenovo,realism,painter,nan,"['Rembrandt', 'Paolo Veronese', 'Alexey Bogolyubov', 'Diego Velázquez', 'Ilya Repin']","['Rembrandt', 'Paolo Veronese', 'Alexey Bogolyubov', 'Diego Velázquez', 'Ilya Repin']",nan,nan,nan
http://www.wikidata.org/entity/Q318427,Mikhail Nesterov,"['Soviet Union', 'Russian Empire']","['Soviet Union', 'Russian Empire']",male,1862-05-31T00:00:00Z,1942-10-18T00:00:00Z,Ufa,Moscow,Russian symbolism,"['philosopher', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q318584,Thomas Rowlandson,"['Kingdom of Great Britain', 'United Kingdom of Great Britain and Ireland']","['Kingdom of Great Britain', 'United Kingdom of Great Britain and Ireland']",male,1757-07-13T00:00:00Z,1827-04-21T00:00:00Z,Old Jewry,London,Romanticism,"['comics artist', 'graphic artist', 'cartoonist', 'caricaturist', 'printmaker', 'illustrator', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3187301,João Fahrion,Brazil,Brazil,male,1898-10-04T00:00:00Z,1970-08-11T00:00:00Z,Porto Alegre,Porto Alegre,nan,"['caricaturist', 'teacher', 'illustrator', 'painter', 'lithographer']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q318769,Francesco Guardi,Republic of Venice,Republic of Venice,male,1712-10-05T00:00:00Z,"['1792-01-01T00:00:00Z', '1793-01-01T00:00:00Z']",Venice,Venice,Rococo,"['graphic artist', 'painter']",nan,Michele Marieschi,Michele Marieschi,nan,nan,nan
http://www.wikidata.org/entity/Q3187844,Juan de Uceda,Spain,Spain,male,1570-01-01T00:00:00Z,1631-01-01T00:00:00Z,Seville,Seville,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3188844,Jules Perahim,"['Soviet Union', 'Romania', 'Kingdom of Romania', 'France']","['Soviet Union', 'Romania', 'Kingdom of Romania', 'France']",male,1914-05-24T00:00:00Z,2008-03-02T00:00:00Z,Bucharest,Paris,nan,"['lithographer', 'painter', 'graphic designer', 'university teacher']",nan,nan,nan,Albert Poch,Bucharest National University of Arts,nan
http://www.wikidata.org/entity/Q319135,Philipp Uffenbach,Germany,Germany,male,1566-01-25T00:00:00Z,1636-04-06T00:00:00Z,Frankfurt,Frankfurt,nan,"['etcher', 'painter', 'draftsperson']",nan,nan,nan,Adam Elsheimer,nan,nan
http://www.wikidata.org/entity/Q3191951,Kaihō Yūshō,Japan,Japan,male,1533-01-01T00:00:00Z,1615-03-01T00:00:00Z,Ōmi Province,nan,nan,"['bhikkhu', 'bushi', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3192581,Akira Kanayama,"['Empire of Japan', 'Japan']","['Empire of Japan', 'Japan']",male,1924-01-01T00:00:00Z,2006-01-01T00:00:00Z,nan,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3194229,Katsukawa Shun'ei,Japan,Japan,male,1762-01-01T00:00:00Z,1819-01-01T00:00:00Z,Tokyo,nan,nan,"['artist', 'xylographer', 'painter', 'ukiyo-e artist']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3194688,Kume Keiichiro,Japan,Japan,male,1866-09-11T00:00:00Z,1934-07-29T00:00:00Z,Hizen Province,Tokyo,Yōga,painter,nan,nan,nan,nan,Hitotsubashi University,nan
http://www.wikidata.org/entity/Q3195237,Kenny Scharf,United States,United States,male,1958-11-23T00:00:00Z,nan,Hollywood,nan,contemporary art,"['performance artist', 'artist', 'sculptor', 'painter', 'graffiti artist']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q319532,Candido Portinari,Brazil,Brazil,male,1903-12-29T00:00:00Z,1962-02-06T00:00:00Z,Brodowski,Rio de Janeiro,modern art,"['draftsperson', 'painter', 'politician']",nan,nan,nan,nan,Federal University of Rio de Janeiro,nan
http://www.wikidata.org/entity/Q319558,Pranas Domšaitis,Germany,Germany,male,1880-08-15T00:00:00Z,1965-11-14T00:00:00Z,Polessk,Cape Town,Expressionism,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q319569,Sherrie Levine,United States,United States,female,1947-04-17T00:00:00Z,nan,Hazleton,nan,contemporary art,"['photographer', 'artist', 'visual artist', 'sculptor', 'draftsperson', 'collagist', 'painter', 'conceptual artist']",nan,"['Marcel Duchamp', 'Walker Evans']","['Marcel Duchamp', 'Walker Evans']",nan,nan,nan
http://www.wikidata.org/entity/Q3196514,Suzuki Kiitsu,Japan,Japan,male,1796-01-01T00:00:00Z,1858-10-16T00:00:00Z,"['Edo', 'Japan']","['Edo', 'Japan']",Rimpa school,"['painter', 'illustrator']",nan,nan,nan,Murakoshi Kiei,Himeji Domain,nan
http://www.wikidata.org/entity/Q3196790,Kim Prisu,Portugal,Portugal,male,1962-11-15T00:00:00Z,nan,nan,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3197549,Kita Genki,Japan,Japan,male,1664-01-01T00:00:00Z,1709-01-01T00:00:00Z,nan,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3197564,Kitao Masayoshi,Japan,Japan,male,1764-01-01T00:00:00Z,1824-04-21T00:00:00Z,Edo,nan,nan,"['painter', 'ukiyo-e artist']",nan,nan,nan,Kuwagata Sekishi,nan,nan
http://www.wikidata.org/entity/Q319843,Ford Madox Brown,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1821-04-16T00:00:00Z,1893-10-06T00:00:00Z,Calais,London,Pre-Raphaelite Brotherhood,"['artist', 'designer', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q319861,Alexandre Benois,"['Russian Empire', 'France']","['Russian Empire', 'France']",male,1870-05-03T00:00:00Z,1960-02-09T00:00:00Z,Saint Petersburg,Paris,nan,"['scenographer', 'costume designer', 'director', 'art historian', 'designer', 'librettist', 'art critic', 'draftsperson', 'choreographer', 'decorator', 'painter', 'writer', 'exlibrist']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3201273,Kōgyo Tsukioka,Japan,Japan,male,1869-04-18T00:00:00Z,1927-02-25T00:00:00Z,Tokyo,nan,Nihonga,"['painter', 'ukiyo-e artist']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q320129,Mi Fu,"['Northern Song dynasty', 'Song dynasty']","['Northern Song dynasty', 'Song dynasty']",male,1051-12-10T00:00:00Z,1107-01-01T00:00:00Z,Jiangsu,Kaifeng,nan,"['connoisseur', 'poet', 'painter', 'calligrapher', 'collector']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q32019,Luo Ping,Qing dynasty,Qing dynasty,male,1733-01-01T00:00:00Z,1799-01-01T00:00:00Z,nan,nan,nan,"['poet', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q320336,Terry Frost,United Kingdom,United Kingdom,male,1915-10-13T00:00:00Z,2003-09-01T00:00:00Z,Royal Leamington Spa,Hayle,abstract expressionism,"['artist', 'painter']",nan,nan,nan,nan,"['Coventry University', 'University of Reading', 'University of Leeds']",nan
http://www.wikidata.org/entity/Q320422,Guido Molinari,Canada,Canada,male,1933-10-12T00:00:00Z,2004-02-21T00:00:00Z,Montreal,Montreal,nan,"['art theorist', 'art critic', 'poet', 'painter', 'university teacher']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q320605,Pierre Tal-Coat,France,France,male,1905-12-12T00:00:00Z,1985-06-11T00:00:00Z,Clohars-Carnoët,Saint-Pierre-de-Bailleul,School of Paris,"['draftsperson', 'painter', 'printmaker', 'illustrator']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q320611,Ennio Morlotti,"['Kingdom of Italy', 'Italy']","['Kingdom of Italy', 'Italy']",male,1910-09-21T00:00:00Z,1992-12-15T00:00:00Z,Lecco,Milan,Rationalism of Lake Como,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q320741,Edward Molyneux,United Kingdom,United Kingdom,male,1891-09-05T00:00:00Z,1974-03-23T00:00:00Z,London,Monaco,nan,"['businessperson', 'painter', 'grand couturier', 'art dealer', 'perfumer']",nan,nan,nan,Pierre Balmain,nan,nan
http://www.wikidata.org/entity/Q320821,Jack Tworkov,"['Poland', 'United States']","['Poland', 'United States']",male,1900-08-15T00:00:00Z,1982-09-04T00:00:00Z,Biała Podlaska,Provincetown,abstract expressionism,"['artist', 'painter', 'printmaker']",nan,nan,nan,nan,Black Mountain College,nan
http://www.wikidata.org/entity/Q320846,David Hammons,United States,United States,male,1943-07-24T00:00:00Z,nan,Springfield,nan,"['conceptual art', 'contemporary art', 'postmodernism']","['video artist', 'performance artist', 'installation artist', 'artist', 'visual artist', 'architectural draftsperson', 'sculptor', 'printmaker', 'draftsperson', 'painter', 'conceptual artist']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q320868,Giuseppe Capogrossi,"['Kingdom of Italy', 'Italy']","['Kingdom of Italy', 'Italy']",male,1900-03-07T00:00:00Z,"['1972-10-09T00:00:00Z', '1972-10-07T00:00:00Z']",Rome,Rome,nan,"['graphic artist', 'painter', 'draftsperson']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q320980,Lucas van Leyden,Northern Low Countries,Northern Low Countries,male,1494-05-01T00:00:00Z,"['1533-01-01T00:00:00Z', '1533-05-01T00:00:00Z']",Leiden,Leiden,nan,"['painter', 'visual artist', 'printmaker']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3210067,Pavel Svinyin,Russian Empire,Russian Empire,male,1787-06-19T00:00:00Z,1839-04-21T00:00:00Z,http://www.wikidata.org/.well-known/genid/4e6bf6de868010eec633b490da602d29,Saint Petersburg,nan,"['editing staff', 'journalist', 'publisher', 'editor', 'geographer', 'painter', 'historian', 'writer', 'linguist', 'diplomat']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q321099,Adrian Zingg,Switzerland,Switzerland,male,1734-04-15T00:00:00Z,1816-05-26T00:00:00Z,St. Gallen,Leipzig,nan,"['graphic artist', 'painter', 'university teacher', 'draftsperson']",nan,nan,nan,nan,Dresden Academy of Fine Arts,nan
http://www.wikidata.org/entity/Q321158,Norman Bluhm,United States,United States,male,1921-03-28T00:00:00Z,1999-02-03T00:00:00Z,Chicago,Wallingford,abstract expressionism,"['painter', 'illustrator']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q321245,Richard Serra,United States,United States,male,1938-11-02T00:00:00Z,2024-03-26T00:00:00Z,San Francisco,Orient,"['process art', 'minimalism']","['video artist', 'artist', 'television producer', 'visual artist', 'sculptor', 'draftsperson', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q321462,Albert Bloch,United States,United States,male,1882-08-02T00:00:00Z,"['1961-12-09T00:00:00Z', '1961-03-23T00:00:00Z']",St. Louis,Lawrence,Expressionism,"['painter', 'translator', 'university teacher']",nan,"['Italian Renaissance painting', 'Wassily Kandinsky', 'German Romanticism']","['Italian Renaissance painting', 'Wassily Kandinsky', 'German Romanticism']",nan,University of Kansas,nan
http://www.wikidata.org/entity/Q321465,Thomas Barker,"['Kingdom of Great Britain', 'United Kingdom of Great Britain and Ireland', 'Wales']","['Kingdom of Great Britain', 'United Kingdom of Great Britain and Ireland', 'Wales']",male,1769-01-01T00:00:00Z,1847-12-11T00:00:00Z,Pontypool,Bath,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q321632,Anton Heyboer,Kingdom of the Netherlands,Kingdom of the Netherlands,male,1924-02-09T00:00:00Z,2005-04-09T00:00:00Z,Sabang,Landsmeer,nan,"['etcher', 'photographer', 'printmaker', 'sculptor', 'draftsperson', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q321685,Jean Le Moal,France,France,male,1909-10-30T00:00:00Z,2007-03-16T00:00:00Z,France,Chilly-Mazarin,nan,"['textile artist', 'painter', 'printmaker', 'sculptor']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q321689,Gustav Bauernfeind,Kingdom of Württemberg,Kingdom of Württemberg,male,1848-09-04T00:00:00Z,1904-12-24T00:00:00Z,Sulz am Neckar,Jerusalem,Orientalism,"['architect', 'painter', 'illustrator']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q321919,Carl Haag,United Kingdom of Great Britain and Ireland,United Kingdom of Great Britain and Ireland,male,1820-04-20T00:00:00Z,1915-01-24T00:00:00Z,Erlangen,Oberwesel,Orientalism,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q321972,Jean-Michel Moreau,France,France,male,1741-03-26T00:00:00Z,1814-11-30T00:00:00Z,Paris,Paris,nan,"['copper engraver', 'illustrator', 'encyclopédistes', 'painter', 'engraver']",nan,nan,nan,Noël François Bertrand,"['École centrale (Révolution française)', ""king's cabinet""]",nan
http://www.wikidata.org/entity/Q3220072,Lazzaro Baldi,Italy,Italy,male,1624-01-01T00:00:00Z,1703-03-30T00:00:00Z,Pistoia,Rome,Baroque,"['painter', 'printmaker']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q322440,Eduard von Gebhardt,Germany,Germany,male,1838-06-13T00:00:00Z,1925-02-13T00:00:00Z,Järva-Jaani,Düsseldorf,nan,"['artist', 'painter', 'university teacher']",nan,nan,nan,"['Hermann Knackfuß', 'Alexander Georg Wilhelm Baumann', 'Hugo Vogel']",Kunstakademie Düsseldorf,nan
http://www.wikidata.org/entity/Q322471,Hans Hoffmann,Germany,Germany,male,1530-01-01T00:00:00Z,1591-01-01T00:00:00Z,Nuremberg,Prague,nan,"['painter', 'draftsperson']",nan,nan,nan,Hampe Svanberg,nan,nan
http://www.wikidata.org/entity/Q322582,Paul Delaroche,France,France,male,1797-07-17T00:00:00Z,1856-11-04T00:00:00Z,Paris,Paris,nan,"['photographer', 'illustrator', 'draftsperson', 'sculptor', 'painter']",nan,nan,nan,"['Jacques-Eugène Feyen', 'Victor Vilain', 'Édouard Jolin', 'Adolphe Yvon', 'Gustave Boulanger', 'Gustave Le Gray', 'Edward Armitage', 'François Germain Leopold Tabar', 'Jean-Ernest Aubert', 'Jean-François Portaels', 'Pierre Édouard Frère', 'Auguste Anastasi', 'Jean-Léon Gérôme', 'Ignace-François Bonhommé', 'Jean Baptiste Adolphe Lafosse', 'Théophile Schuler', 'Tony Robert-Fleury', 'Félix Hullin de Boischevalier', 'Édouard van Marcke', 'Edmond Hédouin', 'Charles Landelle', 'Auguste Hadamard', 'Henri-Pierre Picou', 'Alfred Boisseau', 'Friedrich August Bouterwek', 'Jean Auguste Marc', 'Charles-Marie de Sarcus', 'Georges Alexandre Fischer', 'Laurent Détouche', 'Amand Félix Marie Jobbé-Duval', 'Guillaume-Alphonse-Harang Cabasson', 'Charles-François Daubigny', 'Jacques-Émile Lafon', 'Eugène-Ferdinand Buttura', 'Charles Nègre', 'Jean-François Millet', 'Joseph-Charles Valette', 'Auguste Bonheur', 'Paul de Saint-Martin', 'Pierre-Jules Cavelier', 'Jules-Alexandre Duval Le Camus', 'Léon-Marie-Joseph Billardet', 'Henri Delaborde', 'Louis-Frederic Schützenberger', 'Auguste Gendron', 'Carl Happel', 'Henri Le Secq', 'Léopold Desbrosses', 'Charles Jalabert']",Beaux-Arts de Paris,nan
http://www.wikidata.org/entity/Q3229810,Leopold Pilichowski,Poland,Poland,male,1869-03-23T00:00:00Z,1934-07-28T00:00:00Z,"Piła, Łódź Voivodeship",London,realism,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3229819,Leopoldo Metlicovitz,Kingdom of Italy,Kingdom of Italy,male,1868-07-17T00:00:00Z,1944-10-19T00:00:00Z,Trieste,Ponte Lambro,nan,"['poster artist', 'painter', 'scenographer']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q323496,Alfred Dehodencq,France,France,male,1822-04-23T00:00:00Z,1882-01-02T00:00:00Z,Paris,Paris,Orientalism,"['painter', 'draftsperson']",nan,nan,nan,Georges Rochegrosse,nan,nan
http://www.wikidata.org/entity/Q323505,John Webber,Kingdom of Great Britain,Kingdom of Great Britain,male,"['1752-01-01T00:00:00Z', '1751-10-06T00:00:00Z']",1793-04-29T00:00:00Z,London,London,nan,"['explorer', 'painter', 'draftsperson']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q323578,Eugen Felix,Austria,Austria,male,1836-04-27T00:00:00Z,1906-08-21T00:00:00Z,"['Prostějov', 'Vienna']",Vienna,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3237543,Li Chevalier,France,France,female,1961-03-30T00:00:00Z,nan,Beijing,nan,nan,"['plastic artist', 'painter', 'visual artist', 'calligrapher']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q323758,William Heath,United States,United States,male,1737-03-02T00:00:00Z,1814-01-24T00:00:00Z,Roxbury,Roxbury,nan,"['painter', 'military officer', 'politician']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q323885,Giuseppe Longhi,Austrian Empire,Austrian Empire,male,1766-10-13T00:00:00Z,"['1831-01-12T00:00:00Z', '1831-01-02T00:00:00Z']",Monza,Milan,nan,"['copper engraver', 'visual artist', 'printmaker', 'painter', 'university teacher']",nan,nan,nan,Caterina Piotti-Pirola,Brera Academy,nan
http://www.wikidata.org/entity/Q323987,Daniel Huntington,United States,United States,male,1816-10-04T00:00:00Z,1906-04-19T00:00:00Z,New York City,New York City,nan,painter,nan,nan,nan,"['John Adams Elder', 'Robert Spear Dunning']",nan,nan
http://www.wikidata.org/entity/Q324126,Rudolf Ernst,Austria-Hungary,Austria-Hungary,male,1854-02-14T00:00:00Z,1932-02-19T00:00:00Z,Vienna,Fontenay-aux-Roses,Orientalism,"['tile painter', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q324318,Joseph von Führich,Austria,Austria,male,1800-02-09T00:00:00Z,1876-03-13T00:00:00Z,Chrastava,Vienna,nan,"['opinion journalist', 'teacher', 'printmaker', 'pedagogue', 'painter', 'university teacher']",nan,nan,nan,"['Gottfried Lindauer', 'Alois Schönn']",Academy of Fine Arts Vienna,nan
http://www.wikidata.org/entity/Q324469,Hermann Hendrich,Germany,Germany,male,"['1856-10-31T00:00:00Z', '1854-10-31T00:00:00Z']",1931-07-18T00:00:00Z,Heringen,Szklarska Poręba,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q324582,Hendrik Kobell,Dutch Republic,Dutch Republic,male,1751-09-13T00:00:00Z,"['1782-01-01T00:00:00Z', '1779-08-03T00:00:00Z']",Rotterdam,Rotterdam,nan,"['etcher', 'graphic artist', 'watercolorist', 'draftsperson', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3246977,Arman Manookian,"['Ottoman Empire', 'United States']","['Ottoman Empire', 'United States']",male,1904-05-15T00:00:00Z,1931-05-10T00:00:00Z,Constantinople,Honolulu,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q324887,Ludwig Wilding,Germany,Germany,male,"['1927-07-15T00:00:00Z', '1927-03-19T00:00:00Z', '1927-05-19T00:00:00Z']",2010-01-04T00:00:00Z,Grünstadt,Buchholz in der Nordheide,nan,"['photographer', 'visual artist', 'sculptor', 'painter', 'university teacher', 'visual poet']",nan,nan,nan,nan,Hochschule für bildende Künste Hamburg,nan
http://www.wikidata.org/entity/Q325050,Anton Kolig,Austria,Austria,male,1886-07-01T00:00:00Z,1950-05-17T00:00:00Z,Nový Jičín,Nötsch im Gailtal,Expressionism,"['designer', 'teacher', 'art educator', 'painter', 'university teacher']",nan,nan,nan,nan,State Academy of Fine Arts Stuttgart,nan
http://www.wikidata.org/entity/Q325076,Horace Pippin,United States,United States,male,1888-01-01T00:00:00Z,"['1946-07-06T00:00:00Z', '1946-07-05T00:00:00Z']",West Chester,West Chester,naïve art,"['military personnel', 'painter', 'sculptor']",nan,nan,nan,nan,National Guard,nan
http://www.wikidata.org/entity/Q325200,Getulio Alviani,"['Kingdom of Italy', 'Italy']","['Kingdom of Italy', 'Italy']",male,1939-09-05T00:00:00Z,2018-02-24T00:00:00Z,Udine,Milan,"['abstract art', 'op art', 'kinetic art']","['kinetic artist', 'designer', 'sculptor', 'printmaker', 'collagist', 'painter', 'university teacher', 'author', 'jewelry designer']",nan,nan,nan,nan,Academy of Fine Arts in Carrara,nan
http://www.wikidata.org/entity/Q325274,William Turnbull,"['United Kingdom', 'United Kingdom of Great Britain and Ireland']","['United Kingdom of Great Britain and Ireland', 'United Kingdom']",male,1922-01-11T00:00:00Z,2012-11-15T00:00:00Z,Dundee,London,contemporary art,"['artist', 'painter', 'printmaker', 'sculptor']",nan,nan,nan,nan,Central School of Art and Design,nan
http://www.wikidata.org/entity/Q325489,Domenico Gnoli,"['Kingdom of Italy', 'Italy']","['Kingdom of Italy', 'Italy']",male,1933-05-03T00:00:00Z,1970-04-17T00:00:00Z,Rome,New York City,nan,"['scenographer', 'graphic artist', 'designer', 'visual artist', 'sculptor', 'illustrator', 'draftsperson', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q325633,Charles Robert Leslie,United States,United States,male,1794-10-19T00:00:00Z,1859-05-05T00:00:00Z,London,London,nan,"['art historian', 'painter', 'writer', 'biographer', 'autobiographer']",nan,Benjamin West,Benjamin West,nan,nan,nan
http://www.wikidata.org/entity/Q3256848,Liu Haisu,People's Republic of China,People's Republic of China,male,1896-03-16T00:00:00Z,1994-08-07T00:00:00Z,Changzhou,nan,nan,painter,nan,nan,nan,nan,Nanjing University of the Arts,nan
http://www.wikidata.org/entity/Q325835,Frederick Arthur Verner,Canada,Canada,male,1836-02-26T00:00:00Z,1928-05-16T00:00:00Z,Ontario,London,nan,"['military personnel', 'photographer', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q325900,Rainer Fetting,Germany,Germany,male,1949-12-31T00:00:00Z,nan,Wilhelmshaven,nan,Neue Wilde,"['photographer', 'painter', 'sculptor', 'illustrator']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q325925,Balthus,"['Poland', 'France']","['Poland', 'France']",male,1908-02-29T00:00:00Z,2001-02-18T00:00:00Z,Paris,Rossinière,"['surrealism', 'New Objectivity']","['photographer', 'scenographer', 'draftsperson', 'illustrator', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3259778,Adam Sijbel,Dutch Republic,Dutch Republic,male,1746-04-05T00:00:00Z,1803-09-24T00:00:00Z,nan,nan,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q326017,Giuseppe Cades,Papal States,Papal States,male,"['1750-12-08T00:00:00Z', '1750-03-04T00:00:00Z']",1799-12-08T00:00:00Z,Rome,Rome,nan,"['draftsperson', 'painter', 'printmaker', 'sculptor']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3260544,Louis-Gabriel Moreau,France,France,male,1740-01-01T00:00:00Z,1806-10-12T00:00:00Z,Paris,Paris,nan,"['etcher', 'painter', 'draftsperson']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q326066,John Hoppner,United Kingdom,United Kingdom,male,1758-04-04T00:00:00Z,"['1810-01-25T00:00:00Z', '1810-01-23T00:00:00Z']",Whitechapel,Whitechapel,nan,"['artist', 'engraver', 'painter', 'draftsperson']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3262017,Louis Gauffier,France,France,male,1762-06-10T00:00:00Z,1801-10-20T00:00:00Z,Poitiers,Livorno,nan,painter,nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q326215,Abraham Bosse,France,France,male,"['1604-01-01T00:00:00Z', '1602-01-01T00:00:00Z']","['1676-02-16T00:00:00Z', '1676-02-14T00:00:00Z']",Tours,Paris,nan,"['etcher', 'copper engraver', 'art theorist', 'watercolorist', 'printmaker', 'draftsperson', 'painter', 'writer']",nan,nan,nan,Jeremias Falck,nan,nan
http://www.wikidata.org/entity/Q3262942,Louis Pons,France,France,male,1927-04-30T00:00:00Z,2021-01-12T00:00:00Z,Marseille,15th arrondissement of Marseille,nan,"['painter', 'performing artist', 'sculptor']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q3263167,Louis Testelin,France,France,male,1615-01-01T00:00:00Z,1655-08-18T00:00:00Z,Paris,Paris,nan,"['designer', 'painter']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q326338,Ernst Fries,Grand Duchy of Baden,Grand Duchy of Baden,male,1801-06-22T00:00:00Z,"['1833-10-12T00:00:00Z', '1833-10-11T00:00:00Z']",Heidelberg,Karlsruhe,nan,"['graphic artist', 'painter', 'draftsperson']",nan,nan,nan,nan,nan,nan
http://www.wikidata.org/entity/Q326434,Thomas Couture,France,France,male,1815-12-21T00:00:00Z,1879-03-30T00:00:00Z,Senlis,Villiers-le-Bel,academic art,"['painter', 'teacher']",nan,nan,nan,"['Édouard Charles Hugot', 'Auguste Boulard', 'Christian Karl Magnussen', 'Pierre Puvis de Chavannes', 'Auguste Bachelin', 'Achille-Louis-Joseph Sirouy', 'Charles Édouard Armand-Dumaresq', 'François-Alfred Delobbe', 'Joseph-Auguste Rousselin', 'Édouard Manet', 'Charles Monginot', 'Hippolyte Ribbrol', 'André Bressin', 'Édouard Lièvre', 'Gustave Colin', 'Auguste Aristide Fernand Constantin', 'Henri Fantin-Latour', 'Louis Dauvergne', 'Jules Chardigny', 'Charles-Alexandre Coëssin de la Fosse']",nan,nan
http://www.wikidata.org/entity/Q3264972,Hubertine Heijermans,Kingdom of the Netherlands,Kingdom of the Netherlands,female,1936-01-08T00:00:00Z,2022-07-31T00:00:00Z,Amsterdam,nan,nan,"['lithographer', 'draftsperson', 'painter', 'printmaker']",nan,nan,nan,nan,nan,nan
